lon,lat,depth_m,x,y,temp буC,cond  ?S cm??,salt бы,pH,turb  NTU,chl(ug/L),odo(mg/L)
114.01386760416604,22.69403803098398,4,193193,2512737,24.13,216.88,0.07,7.821402888,3.53,2.84,6.38
114.01386760416604,22.69403803098398,5,193193,2512737,28.75,186.9,0.08,7.563774601,5.18,2.65,4.91
114.01386662575884,22.6940831383237,1,193193,2512742,29.56,189.86,0.08,8.605482039,1.26,7.5,11.13
114.01386662575884,22.6940831383237,2,193193,2512742,25.62,215.42,0.08,8.669304912,2.36,5.32,10.28
114.01386662575884,22.6940831383237,3,193193,2512742,29.65,227.46,0.08,9.404414926,2.72,2.92,7.62
114.01386662575884,22.6940831383237,4,193193,2512742,24.09,197.1,0.08,9.003200355,3.66,4.05,6.29
114.01386662575884,22.6940831383237,5,193193,2512742,31.27,193.18,0.09,7.840304451,6.24,3.53,4.07
114.01386564734916,22.69412824566312,1,193193,2512747,36.68,189.42,0.06,8.155707951,1.57,10.25,12.33
114.01386564734916,22.69412824566312,2,193193,2512747,34.43,196.11,0.07,8.809026518,2.11,5.01,10.27
114.01386564734916,22.69412824566312,3,193193,2512747,30.22,166.42,0.08,9.408900726,3.6,2.73,8.35
114.01386564734916,22.69412824566312,4,193193,2512747,26.76,179.68,0.09,7.529383805,5.01,3.86,5.48
114.01386564734916,22.69412824566312,5,193193,2512747,32.96,187.64,0.07,9.275317856,4.79,3.61,4.65
114.013864668937,22.694173353002245,1,193193,2512752,38.36,210.24,0.07,8.243713455,1.58,8.91,9.03
114.013864668937,22.694173353002245,2,193193,2512752,27.83,177.36,0.07,8.792373713,2.01,5.04,7.36
114.013864668937,22.694173353002245,3,193193,2512752,26.58,189.9,0.07,9.258604778,3.39,3.33,8.29
114.013864668937,22.694173353002245,4,193193,2512752,24.6,159.45,0.08,8.074472459,4.3,3.57,5.76
114.013864668937,22.694173353002245,5,193193,2512752,27.77,163.98,0.1,8.779288479,5.31,3,3.88
114.01392600177782,22.693587865377232,1,193198,2512687,37.55,221.64,0.06,9.101514062,1.07,11.27,10.24
114.01392600177782,22.693587865377232,2,193198,2512687,31.57,169.45,0.08,7.462641341,2.2,4.92,8.65
114.01392600177782,22.693587865377232,3,193198,2512687,29.07,201,0.07,8.865399925,2.98,4.27,7.31
114.01392600177782,22.693587865377232,4,193198,2512687,31.67,199.59,0.07,7.703797764,3.7,3.62,5.95
114.01392600177782,22.693587865377232,5,193198,2512687,31.57,195.92,0.07,7.581053726,4.94,3.81,3.9
114.01392502341132,22.693632972721897,1,193198,2512692,38.98,211.84,0.06,9.499723951,1.31,5.34,10.7
114.01392502341132,22.693632972721897,2,193198,2512692,33.77,151.61,0.07,9.474142596,2.28,6.01,9.45
114.01392502341132,22.693632972721897,3,193198,2512692,36.02,155.66,0.06,9.383717335,2.99,4.13,6.46
114.01392502341132,22.693632972721897,4,193198,2512692,29.43,196.33,0.09,8.578602078,4.64,4.18,6.06
114.01392502341132,22.693632972721897,5,193198,2512692,23.54,215.62,0.08,8.527874387,4.27,2.83,4.78
114.01392404504234,22.69367808006626,1,193198,2512697,34.79,151.25,0.06,9.164042831,1.15,7.26,10.77
114.01392404504234,22.69367808006626,2,193198,2512697,28.86,226.26,0.07,9.194579493,2.49,4.03,8.59
114.01392404504234,22.69367808006626,3,193198,2512697,28.3,191.32,0.07,7.754058957,2.93,3.27,8.62
114.01392404504234,22.69367808006626,4,193198,2512697,24.91,172.17,0.08,9.225141324,3.87,3.73,5.68
114.01392404504234,22.69367808006626,5,193198,2512697,25.65,186.12,0.08,8.399540712,6.3,3.34,4.07
114.01392306667088,22.693723187410328,1,193198,2512702,37.3,194.84,0.06,8.335136727,1.31,8.6,12.47
114.01392306667088,22.693723187410328,2,193198,2512702,29.18,185.71,0.07,8.712608397,2.13,3.93,9.83
114.01392306667088,22.693723187410328,3,193198,2512702,33.72,220.03,0.08,8.76114016,2.66,3.84,7.26
114.01392306667088,22.693723187410328,4,193198,2512702,29.92,191.49,0.09,8.923314212,4.02,4.18,7.15
114.01392306667088,22.693723187410328,5,193198,2512702,26.7,179.85,0.09,9.180209568,6.02,2.51,4.13
114.01392208829692,22.693768294754104,1,193198,2512707,32.77,203.43,0.06,8.651128978,1.34,7.67,9.26
114.01392208829692,22.693768294754104,2,193198,2512707,32.01,162.24,0.07,8.189469497,2.75,5,9.15
114.01392208829692,22.693768294754104,3,193198,2512707,25.63,198.23,0.06,9.282864945,2.97,3.7,6.3
114.01392208829692,22.693768294754104,4,193198,2512707,24.43,204.02,0.09,9.069126689,4.69,3.81,6.24
114.01392208829692,22.693768294754104,5,193198,2512707,25.38,196.35,0.08,9.013722216,4.39,3.18,4.7
114.01392110992047,22.69381340209759,1,193198,2512712,31.91,214.32,0.07,9.070082923,1.37,7.81,9.08
114.01392110992047,22.69381340209759,2,193198,2512712,29.74,171.62,0.07,7.30381412,2.69,3.84,10.3
114.01392110992047,22.69381340209759,3,193198,2512712,25.86,182.57,0.06,7.494012232,2.95,4.2,6.78
114.01392110992047,22.69381340209759,4,193198,2512712,30.48,175.95,0.08,9.025042809,4.27,3.67,5.47
114.01392110992047,22.69381340209759,5,193198,2512712,24.75,188.45,0.07,9.155601884,5.14,4.12,4.52
114.01392013154155,22.693858509440773,1,193198,2512717,37,183.25,0.06,8.565239349,1.14,7.43,11.2
114.01392013154155,22.693858509440773,2,193198,2512717,31.02,213.03,0.07,8.842383511,2.35,3.65,8.41
114.01392013154155,22.693858509440773,3,193198,2512717,26.58,191.6,0.09,8.884991298,3.77,2.35,7.73
114.01392013154155,22.693858509440773,4,193198,2512717,28.08,208.59,0.09,8.796444782,5.15,3.66,5.04
114.01392013154155,22.693858509440773,5,193198,2512717,24.61,233.9,0.08,8.419413561,4.3,4.39,4.57
114.01391915316016,22.693903616783672,1,193198,2512722,35.74,209.84,0.07,9.251055026,1.37,10.75,12.36
114.01391915316016,22.693903616783672,2,193198,2512722,25.38,186.15,0.09,9.078077292,2.53,1.43,9.34
114.01391915316016,22.693903616783672,3,193198,2512722,32.32,180.5,0.08,9.32339552,3.22,3.48,7.02
114.01391915316016,22.693903616783672,4,193198,2512722,24.63,224.86,0.07,8.661527416,3.59,3.45,6.61
114.01391915316016,22.693903616783672,5,193198,2512722,27.17,238.88,0.09,8.666651144,4.63,2.2,4.15
114.0139181747763,22.69394872412628,1,193198,2512727,32.23,210.79,0.08,8.260793378,1.42,13.2,10.02
114.0139181747763,22.69394872412628,2,193198,2512727,36.91,170.21,0.06,9.049573684,2.58,1.47,9.57
114.0139181747763,22.69394872412628,3,193198,2512727,29.17,186.32,0.09,8.610327281,3.35,2.88,8.72
114.0139181747763,22.69394872412628,4,193198,2512727,32.53,160.56,0.07,9.35850513,4.33,2.92,6.83
114.0139181747763,22.69394872412628,5,193198,2512727,31.36,229.82,0.09,9.425653542,4.98,2.37,3.68
114.01391719638993,22.69399383146857,1,193198,2512732,35.17,165.42,0.06,8.712563284,1.11,10.32,11.05
114.01391719638993,22.69399383146857,2,193198,2512732,34.76,222.53,0.07,9.060556815,2.53,1.59,9.59
114.01391719638993,22.69399383146857,3,193198,2512732,28.81,182.7,0.08,7.761763058,3.52,3.33,7.5
114.01391719638993,22.69399383146857,4,193198,2512732,35.4,163.45,0.08,7.940944292,4.05,4.02,4.82
114.01391719638993,22.69399383146857,5,193198,2512732,26.15,215.97,0.07,8.85151575,5.64,3.4,4.81
114.01391621800109,22.6940389388106,1,193198,2512737,36.77,173.93,0.08,9.426704245,1.27,7.65,10.92
114.01391621800109,22.6940389388106,2,193198,2512737,28.01,153.15,0.08,8.72769392,2.38,5.63,8.64
114.01391621800109,22.6940389388106,3,193198,2512737,36.1,195.83,0.08,8.916600608,3.39,3.76,7.04
114.01391621800109,22.6940389388106,4,193198,2512737,29.81,211.71,0.08,9.027471005,5.09,3.29,6.17
114.01391621800109,22.6940389388106,5,193198,2512737,28.12,209.44,0.08,9.271209194,5.94,3.46,3.89
114.01391523960974,22.694084046152305,1,193198,2512742,36.22,176.47,0.08,8.021692207,1.59,11.7,11.15
114.01391523960974,22.694084046152305,2,193198,2512742,32.04,167.99,0.08,8.586478601,2.09,1.61,10.39
114.01391523960974,22.694084046152305,3,193198,2512742,34.63,230.14,0.07,9.122473493,3.48,2.78,8.5
114.01391523960974,22.694084046152305,4,193198,2512742,33.29,172.82,0.08,8.39897753,3.63,3.86,5.55
114.01391523960974,22.694084046152305,5,193198,2512742,33.97,181.28,0.09,9.277591787,5.47,3.02,4.85
114.01391426121594,22.694129153493726,1,193198,2512747,30.35,158.07,0.07,9.258196354,1.37,9.63,11.51
114.01391426121594,22.694129153493726,2,193198,2512747,30.94,218.39,0.07,9.130762803,2.31,1.09,10.23
114.01391426121594,22.694129153493726,3,193198,2512747,25.89,227.31,0.06,7.766362996,3.33,2.74,7.7
114.01391426121594,22.694129153493726,4,193198,2512747,26.26,226.68,0.07,9.030675632,5.06,3.95,6.19
114.01391426121594,22.694129153493726,5,193198,2512747,24.5,194.77,0.08,8.633328629,5.27,2,4.84
114.01391328281966,22.694174260834856,1,193198,2512752,29.85,188.28,0.06,9.15514187,1.45,6.25,9.58
114.01391328281966,22.694174260834856,2,193198,2512752,35.69,189.45,0.06,8.812534469,2.39,5.18,9.37
114.01391328281966,22.694174260834856,3,193198,2512752,29.76,163.44,0.07,9.24355308,2.89,4.05,6.02
114.01391328281966,22.694174260834856,4,193198,2512752,25.36,196.22,0.08,9.092081047,3.91,2.85,5.64
114.01391328281966,22.694174260834856,5,193198,2512752,22.98,202.29,0.09,9.382732022,5.6,3.28,4.48
114.01391230442088,22.6942193681757,1,193198,2512757,37.52,204.93,0.08,8.794703821,1.32,9.43,12.53
114.01391230442088,22.6942193681757,2,193198,2512757,29.12,153.69,0.07,8.744124778,2.43,4.91,10.15
114.01391230442088,22.6942193681757,3,193198,2512757,26.17,220.35,0.07,8.195819128,3.95,3.08,8.33
114.01391230442088,22.6942193681757,4,193198,2512757,25.68,204.72,0.08,8.777812566,4.82,4.13,6.08
114.01391230442088,22.6942193681757,5,193198,2512757,23.4,209.86,0.07,7.520046368,5.92,3.88,5.32
114.0139113260196,22.69426447551624,1,193198,2512762,28.59,179.57,0.08,8.204384026,1.17,5.85,11.95
114.0139113260196,22.69426447551624,2,193198,2512762,28.42,173.35,0.08,8.408513693,2.38,4.63,8.71
114.0139113260196,22.69426447551624,3,193198,2512762,27.71,182.06,0.08,7.995434479,3.06,3.43,7.26
114.0139113260196,22.69426447551624,4,193198,2512762,33.34,225.45,0.09,7.368617662,4.22,4.23,6.29
114.0139113260196,22.69426447551624,5,193198,2512762,32.9,219.79,0.07,8.623938736,6.25,4.64,5.06
114.0139755938048,22.69354366582215,1,193203,2512682,28.34,160.52,0.08,8.990731636,1.3,7.72,11.34
114.0139755938048,22.69354366582215,2,193203,2512682,35.79,201.33,0.08,8.932356811,2.7,4.65,7.56
114.0139755938048,22.69354366582215,3,193203,2512682,26.03,160.46,0.07,9.182060312,2.85,3.11,7.07
114.0139755938048,22.69354366582215,4,193203,2512682,34.19,214.34,0.09,7.450687535,5.02,3.81,5.68
114.0139755938048,22.69354366582215,5,193203,2512682,26.86,162.37,0.08,8.993430496,5.7,3.67,3.94
114.01397461545665,22.693588773169104,1,193203,2512687,36.28,216.17,0.08,8.779755339,1.5,9.95,11.43
114.01397461545665,22.693588773169104,2,193203,2512687,31.25,178.11,0.08,9.045665895,2.48,6.58,9.96
114.01397461545665,22.693588773169104,3,193203,2512687,28.78,171.15,0.07,7.837547899,3.71,4.69,8.52
114.01397461545665,22.693588773169104,4,193203,2512687,26.64,221.08,0.07,9.355190298,4.82,3.01,5.53
114.01397461545665,22.693588773169104,5,193203,2512687,24.26,193.63,0.09,8.773820993,5.74,4.67,4.63
114.013973637106,22.69363388051576,1,193203,2512692,31.38,161.15,0.08,7.565007978,1.22,5.65,9.78
114.013973637106,22.69363388051576,2,193203,2512692,27.43,193.02,0.07,8.877641217,1.97,5.5,10.38
114.013973637106,22.69363388051576,3,193203,2512692,34.95,189.62,0.09,8.886512755,2.77,2.99,7.85
114.013973637106,22.69363388051576,4,193203,2512692,31.81,180.09,0.07,9.062640646,3.86,3.82,5.48
114.013973637106,22.69363388051576,5,193203,2512692,32.25,174.01,0.1,9.043329572,6.21,3.13,4.65
114.0139726587529,22.693678987862125,1,193203,2512697,34.97,211.98,0.08,8.776990848,1.47,7.27,10.25
114.0139726587529,22.693678987862125,2,193203,2512697,31.62,176.59,0.06,8.913896602,1.94,6.08,10.56
114.0139726587529,22.693678987862125,3,193203,2512697,32.69,196.5,0.06,9.347274146,3.69,3.54,8.87
114.0139726587529,22.693678987862125,4,193203,2512697,30.75,193.39,0.08,8.033876407,3.57,3.79,5.67
114.0139726587529,22.693678987862125,5,193203,2512697,24.91,163.18,0.08,8.673467375,5.27,2.75,5.2
114.01397168039728,22.6937240952082,1,193203,2512702,38.16,153.57,0.07,9.13277114,1.09,6.17,10.96
114.01397168039728,22.6937240952082,2,193203,2512702,31.84,170.51,0.07,8.737125729,2.08,4.99,10.02
114.01397168039728,22.6937240952082,3,193203,2512702,28.87,213.78,0.06,9.159151848,3.95,3.34,6.96
114.01397168039728,22.6937240952082,4,193203,2512702,26.51,191.31,0.08,8.808753522,5.03,3.92,5.81
114.01397168039728,22.6937240952082,5,193203,2512702,31.94,190.47,0.09,9.410971054,5.8,3.35,3.78
114.01397070203922,22.693769202553973,1,193203,2512707,28.82,171.46,0.08,8.854895643,1.49,6.23,8.72
114.01397070203922,22.693769202553973,2,193203,2512707,25.8,194.11,0.08,9.004508931,2.01,3.77,10.72
114.01397070203922,22.693769202553973,3,193203,2512707,27.96,185.22,0.08,8.831020635,3.8,3.6,6.07
114.01397070203922,22.693769202553973,4,193203,2512707,27.28,193.66,0.08,8.821615624,4.07,3.96,6.31
114.01397070203922,22.693769202553973,5,193203,2512707,25.31,213.67,0.08,8.707109808,5.12,4.3,4.16
114.01396972367866,22.69381430989946,1,193203,2512712,27.94,176.98,0.06,7.398469397,1.22,13.2,11.45
114.01396972367866,22.69381430989946,2,193203,2512712,32.44,208.84,0.06,8.985187657,2.67,1.53,8.65
114.01396972367866,22.69381430989946,3,193203,2512712,28.41,185.92,0.09,8.800579317,2.73,3.53,6.48
114.01396972367866,22.69381430989946,4,193203,2512712,29.59,170.64,0.06,8.577311457,4.93,2.97,4.93
114.01396972367866,22.69381430989946,5,193203,2512712,32.84,175.27,0.1,7.912800339,4.71,3.29,5.09
114.0139687453156,22.693859417244653,1,193203,2512717,33.95,160.11,0.07,8.301009946,1.49,11.07,12.13
114.0139687453156,22.693859417244653,2,193203,2512717,32.16,203.92,0.07,8.869585234,2.04,1.34,8.66
114.0139687453156,22.693859417244653,3,193203,2512717,35.56,154.46,0.06,8.801836943,3.48,2.9,7.86
114.0139687453156,22.693859417244653,4,193203,2512717,31.44,192.54,0.08,8.685732512,3.54,3.05,6.61
114.0139687453156,22.693859417244653,5,193203,2512717,34.02,185.01,0.07,8.919527928,5.41,3.08,5.32
114.01396776695007,22.693904524589545,1,193203,2512722,30.26,209.27,0.07,8.600064705,1.54,10.52,9.8
114.01396776695007,22.693904524589545,2,193203,2512722,27.82,184.35,0.07,9.20086231,2.71,2.08,9.27
114.01396776695007,22.693904524589545,3,193203,2512722,27.27,171.38,0.08,7.601495521,3.54,2.88,8.21
114.01396776695007,22.693904524589545,4,193203,2512722,31.08,197.81,0.07,7.841455014,3.8,3.44,5.15
114.01396776695007,22.693904524589545,5,193203,2512722,33.94,215.65,0.08,8.828421102,4.41,3.14,3.75
114.01396678858208,22.69394963193415,1,193203,2512727,34.77,151.51,0.08,8.625186475,1.49,11.24,9.9
114.01396678858208,22.69394963193415,2,193203,2512727,31.81,182.48,0.08,8.606403249,2.31,1.61,7.46
114.01396678858208,22.69394963193415,3,193203,2512727,36.21,188.96,0.08,8.897110915,3.14,2.93,7.05
114.01396678858208,22.69394963193415,4,193203,2512727,25.46,221.08,0.09,8.641069844,3.84,3.41,5.34
114.01396678858208,22.69394963193415,5,193203,2512727,23.8,181.92,0.07,8.080454038,4.77,3.3,4.32
114.01396581021156,22.69399473927845,1,193203,2512732,33.11,179.58,0.07,8.937668583,1.34,12.37,12.34
114.01396581021156,22.69399473927845,2,193203,2512732,35.83,167.39,0.06,9.165924533,2.49,1.65,10.29
114.01396581021156,22.69399473927845,3,193203,2512732,31.87,197.27,0.08,8.418356431,2.95,2.63,7.6
114.01396581021156,22.69399473927845,4,193203,2512732,30.82,205.28,0.07,7.758339966,4.42,3.96,5.25
114.01396581021156,22.69399473927845,5,193203,2512732,31.45,195.98,0.07,7.564699995,4.5,2.96,4.85
114.0139648318386,22.694039846622463,1,193203,2512737,28.38,158.51,0.07,8.890463902,1.23,12.08,8.61
114.0139648318386,22.694039846622463,2,193203,2512737,34.74,215.48,0.07,8.945192673,2.43,1.6,8.07
114.0139648318386,22.694039846622463,3,193203,2512737,35.13,190.79,0.08,8.946317267,3.42,4.23,7.03
114.0139648318386,22.694039846622463,4,193203,2512737,26.6,194.68,0.07,8.723065834,3.65,2.34,5.41
114.0139648318386,22.694039846622463,5,193203,2512737,29.4,201.98,0.07,8.442514257,4.93,3.37,4.14
114.01396385346314,22.694084953966183,1,193203,2512742,34.71,218.82,0.06,7.938932702,1.38,12.03,11.24
114.01396385346314,22.694084953966183,2,193203,2512742,27.7,187.79,0.08,7.614011685,2.67,2.34,8.56
114.01396385346314,22.694084953966183,3,193203,2512742,33.03,156.31,0.08,9.043202038,2.7,2.79,5.98
114.01396385346314,22.694084953966183,4,193203,2512742,28.25,176.84,0.08,7.666739559,4.63,3.19,5.04
114.01396385346314,22.694084953966183,5,193203,2512742,30.24,218.99,0.1,9.451575152,4.73,4.04,4.16
114.0139628750852,22.69413006130961,1,193203,2512747,36.56,154.04,0.06,8.885358767,1.65,11.94,11.37
114.0139628750852,22.69413006130961,2,193203,2512747,26.53,160.97,0.07,8.425962264,2.41,1.87,8.43
114.0139628750852,22.69413006130961,3,193203,2512747,30.39,161.29,0.09,8.807283256,3.46,3.09,6.82
114.0139628750852,22.69413006130961,4,193203,2512747,27.96,227.37,0.07,7.29153912,4.42,2.92,6.03
114.0139628750852,22.69413006130961,5,193203,2512747,24.36,209.63,0.09,9.196446269,5.59,2.66,4.1
114.0139618967048,22.694175168652738,1,193203,2512752,27.93,184.34,0.08,8.899077714,1.59,12.15,11.62
114.0139618967048,22.694175168652738,2,193203,2512752,33.27,220.77,0.08,9.066210252,2.69,1.37,9.54
114.0139618967048,22.694175168652738,3,193203,2512752,24.86,180.77,0.07,8.7979758,2.83,3.16,8.6
114.0139618967048,22.694175168652738,4,193203,2512752,26.19,169.52,0.08,8.750076953,4.32,3.1,6.67
114.0139618967048,22.694175168652738,5,193203,2512752,30.34,171.07,0.07,8.468063711,4.44,2.6,4.08
114.01396091832189,22.69422027599558,1,193203,2512757,36.3,210.61,0.08,9.212314528,1.27,11.61,12.57
114.01396091832189,22.69422027599558,2,193203,2512757,29.66,186.36,0.08,9.462951261,2.64,1.27,7.26
114.01396091832189,22.69422027599558,3,193203,2512757,32.06,207.55,0.08,7.836535025,3.04,2.16,7.02
114.01396091832189,22.69422027599558,4,193203,2512757,25.81,195.86,0.07,7.99439142,4.08,3.45,5.41
114.01396091832189,22.69422027599558,5,193203,2512757,27.31,174.07,0.09,9.042848466,4.27,2.78,5.33
114.01395993993648,22.694265383338124,1,193203,2512762,37.9,219.07,0.08,8.826745982,1.21,14.09,8.37
114.01395993993648,22.694265383338124,2,193203,2512762,30.91,218.49,0.07,7.351456203,1.93,1.55,9.88
114.01395993993648,22.694265383338124,3,193203,2512762,30.32,192.57,0.08,8.353870883,3.05,2.94,7.96
114.01395993993648,22.694265383338124,4,193203,2512762,25.96,179.65,0.09,9.428777588,4.89,2.54,6.26
114.01395993993648,22.694265383338124,5,193203,2512762,26.99,224.8,0.07,9.445083113,6,3.95,5.02
114.01395896154862,22.69431049068037,1,193203,2512767,37.8,186.8,0.07,8.853063115,1.23,8.74,10.93
114.01395896154862,22.69431049068037,2,193203,2512767,30.31,178.75,0.06,9.167732202,1.97,1.12,7.58
114.01395896154862,22.69431049068037,3,193203,2512767,28.35,182.67,0.08,7.775544433,2.86,2.76,7.65
114.01395896154862,22.69431049068037,4,193203,2512767,26.55,231.01,0.06,8.46508783,3.71,3.67,7.11
114.01395896154862,22.69431049068037,5,193203,2512767,33.39,191.13,0.08,7.552482947,5.65,2.72,4.95
114.0140242074702,22.69354457359728,1,193208,2512682,36.24,180.1,0.08,9.336483472,1.42,10.06,8.57
114.0140242074702,22.69354457359728,2,193208,2512682,31.77,208.61,0.07,9.172826934,2.38,4.25,10.42
114.0140242074702,22.69354457359728,3,193208,2512682,24.8,177.96,0.06,8.588550982,2.91,2.53,6.21
114.0140242074702,22.69354457359728,4,193208,2512682,29.14,215.99,0.07,7.679719411,4.6,3.51,7.07
114.0140242074702,22.69354457359728,5,193208,2512682,33.68,169.83,0.09,7.749821884,6.1,3.27,4.5
114.01402322913792,22.693589680946246,1,193208,2512687,37.53,178.3,0.08,9.254075485,1.32,8.94,11.81
114.01402322913792,22.693589680946246,2,193208,2512687,30.96,194.77,0.07,8.754625165,2.45,4.65,9.4
114.01402322913792,22.693589680946246,3,193208,2512687,34.98,220.21,0.07,9.436647968,3.76,3.33,7.77
114.01402322913792,22.693589680946246,4,193208,2512687,27.07,175.07,0.09,8.094729279,3.65,3.49,6.16
114.01402322913792,22.693589680946246,5,193208,2512687,33.89,170.15,0.07,9.34936291,5.28,4.42,3.94
114.01402225080318,22.6936347882949,1,193208,2512692,34.99,177.16,0.08,9.491738454,1.48,10.28,10.05
114.01402225080318,22.6936347882949,2,193208,2512692,27.81,210.47,0.08,8.610617282,1.95,4.06,9.79
114.01402225080318,22.6936347882949,3,193208,2512692,35.38,190.34,0.09,9.318628889,2.93,3.66,8.19
114.01402225080318,22.6936347882949,4,193208,2512692,31.65,211.75,0.08,8.610605927,4.87,3.36,6.97
114.01402225080318,22.6936347882949,5,193208,2512692,24.29,232.56,0.09,9.301884357,5.38,3.82,4.62
114.01402127246594,22.693679895643267,1,193208,2512697,30.73,174.31,0.07,8.948869579,1.39,10.41,10.72
