lon,lat,depth_m,x,y,temp C,cond (uS/cm),salt,pH,turb NTU,chl(ug/L),odo(mg/L)
114.0239352724,22.6836858205,3,193198,2512687,29.57,217.59,0.08,8.51,3.27,5.52,6.62
114.0239893475,22.6835756794,4,193198,2512687,32.07,219.35,0.08,7.24,4.25,5.35,4.83
114.0239525559,22.6835210617,5,193198,2512687,41.69,212.12,0.06,8.29,5.07,5.46,3.53
114.0238897541,22.6836737835,1,193198,2512692,39.97,193.20,0.05,8.24,1.25,7.49,9.20
114.0239821616,22.6837167265,2,193198,2512692,36.39,141.03,0.08,9.50,2.40,7.92,9.15
114.0239773181,22.6836682196,3,193198,2512692,47.54,172.80,0.05,9.50,2.77,6.58,6.03
114.0238436424,22.6836360954,4,193198,2512692,33.74,200.89,0.08,8.36,4.57,6.52,5.74
114.0239715682,22.6836791591,5,193198,2512692,25.27,243.84,0.08,9.50,4.05,3.62,4.39
114.0238664153,22.6836317874,1,193198,2512697,39.51,158.70,0.06,7.96,1.16,9.98,8.96
114.0238337269,22.6835979950,2,193198,2512697,36.45,215.25,0.07,9.38,2.48,5.76,7.70
114.0238645087,22.6837157984,3,193198,2512697,35.32,189.00,0.06,8.59,2.88,4.17,8.33
114.0238984138,22.6837588401,4,193198,2512697,25.48,179.92,0.07,9.50,3.61,5.85,4.46
114.0238242623,22.6836734414,5,193198,2512697,26.54,180.33,0.08,8.90,5.80,5.25,3.67
114.0239075295,22.6836496224,1,193198,2512702,38.17,178.84,0.06,7.11,1.39,14.13,12.16
114.0239777588,22.6837738190,2,193198,2512702,29.23,179.20,0.07,7.67,2.01,6.57,7.45
114.0239675531,22.6837488034,3,193198,2512702,34.51,252.57,0.07,8.84,2.27,6.01,6.06
114.0239409815,22.6836999938,4,193198,2512702,30.81,186.42,0.10,9.50,3.52,5.52,6.54
114.0239445853,22.6837789813,5,193198,2512702,34.97,169.84,0.08,8.57,5.27,3.82,3.61
114.0238811967,22.6836792086,1,193198,2512707,39.84,224.66,0.06,8.14,1.35,11.54,8.46
114.0240176277,22.6838656713,2,193198,2512707,41.20,184.37,0.07,7.24,2.75,7.71,7.85
114.0240129789,22.6838223682,3,193198,2512707,33.32,176.34,0.07,9.47,2.85,5.85,5.78
114.0239478024,22.6837685045,4,193198,2512707,24.02,177.55,0.08,7.82,4.07,6.21,5.31
114.0239243492,22.6837089343,5,193198,2512707,28.45,208.24,0.07,9.11,4.54,4.46,3.77
114.0239608451,22.6838593938,1,193198,2512712,40.09,216.66,0.07,9.44,1.51,12.35,6.71
114.0239694486,22.6838615337,2,193198,2512712,37.75,148.86,0.06,7.16,2.65,5.96,8.25
114.0239652630,22.6837467947,3,193198,2512712,26.35,193.96,0.06,6.74,3.35,6.35,6.26
114.0238755060,22.6837261765,4,193198,2512712,31.13,190.79,0.07,9.50,4.62,4.72,5.07
114.0238946475,22.6837644253,5,193198,2512712,30.28,192.78,0.06,9.03,4.92,6.18,3.92
114.0238690418,22.6838528624,1,193198,2512717,37.48,187.31,0.06,7.87,1.14,9.62,10.56
114.0239040054,22.6838228698,2,193198,2512717,34.42,190.67,0.08,9.50,2.39,6.15,7.67
114.0238560004,22.6839193770,3,193198,2512717,29.80,204.26,0.08,7.76,3.63,3.53,7.36
114.0239307498,22.6837601033,4,193198,2512717,36.96,237.00,0.08,8.70,4.81,6.06,4.06
114.0239746542,22.6837975939,5,193198,2512717,25.76,238.38,0.08,8.73,4.25,6.76,3.88
114.0239870680,22.6839790565,1,193198,2512722,46.03,226.24,0.06,7.88,1.33,14.84,10.02
114.0238667867,22.6839020226,2,193198,2512722,33.13,158.31,0.09,9.50,2.70,1.89,8.01
114.0239593225,22.6838781152,3,193198,2512722,32.26,207.41,0.09,8.19,3.63,5.83,6.00
114.0239061497,22.6839964604,4,193198,2512722,32.36,196.86,0.06,7.71,3.93,4.51,5.73
114.0238735443,22.6838185543,5,193198,2512722,28.77,221.75,0.09,9.45,4.91,3.54,3.33
114.0239253597,22.6840416511,1,193198,2512727,33.76,228.49,0.08,7.41,1.28,19.61,8.28
114.0239575504,22.6838567901,2,193198,2512727,38.72,160.42,0.06,8.02,2.31,2.33,8.93
114.0238702081,22.6840468595,3,193198,2512727,36.93,176.69,0.08,7.96,3.21,4.33,7.80
114.0238461334,22.6838511155,4,193198,2512727,32.14,155.95,0.07,9.50,4.01,4.33,6.33
114.0239346395,22.6839004883,5,193198,2512727,39.64,263.09,0.08,9.50,4.79,3.69,3.26
114.0239830676,22.6839601414,1,193198,2512732,44.24,141.69,0.05,9.50,1.09,13.75,10.53
114.0239538390,22.6839283929,2,193198,2512732,34.49,219.93,0.06,9.26,2.77,2.31,7.00
114.0238762174,22.6839762299,3,193198,2512732,30.29,165.55,0.07,8.65,3.03,5.18,5.89
114.0239433473,22.6840542651,4,193198,2512732,41.33,141.92,0.07,7.08,3.68,6.72,4.13
114.0239176750,22.6839715077,5,193198,2512732,32.73,247.68,0.08,8.48,5.72,5.07,4.60
114.0239221045,22.6840923072,1,193198,2512737,38.23,164.48,0.07,9.50,1.38,9.96,10.65
114.0238273997,22.6841382172,2,193198,2512737,37.04,174.93,0.07,9.14,2.21,9.24,8.26
114.0239347219,22.6841001809,3,193198,2512737,38.02,216.19,0.09,8.53,3.73,6.23,5.41
114.0238538647,22.6841365401,4,193198,2512737,36.32,238.00,0.07,9.50,5.77,5.03,5.35
114.0239215077,22.6839390755,5,193198,2512737,36.04,208.95,0.08,9.24,5.21,4.77,3.03
114.0238196222,22.6841013680,1,193198,2512742,46.87,160.67,0.07,8.54,1.79,19.37,8.98
114.0238943587,22.6840042526,2,193198,2512742,41.46,181.82,0.09,9.50,2.38,2.33,10.00
114.0238500801,22.6841777947,3,193198,2512742,37.46,205.04,0.06,9.50,3.78,4.74,7.55
114.0239529393,22.6840095158,4,193198,2512742,40.50,195.05,0.09,7.70,3.73,5.22,4.45
114.0239357173,22.6841682538,5,193198,2512742,41.74,205.69,0.10,8.98,6.28,5.16,3.54
114.0240107371,22.6840627310,1,193198,2512747,39.80,144.83,0.07,9.50,1.22,15.51,9.02
114.0238641694,22.6840427124,2,193198,2512747,39.70,191.44,0.07,9.50,2.58,1.60,8.08
114.0239128776,22.6841048960,3,193198,2512747,27.60,200.58,0.05,7.50,3.56,4.70,7.30
114.0238290031,22.6841983060,4,193198,2512747,30.61,199.58,0.07,9.50,5.29,6.25,4.73
114.0239236705,22.6842087783,5,193198,2512747,26.44,184.18,0.09,7.53,4.75,2.90,4.40
114.0239912335,22.6841056816,1,193198,2512752,30.14,193.59,0.06,9.11,1.25,10.62,7.33
114.0238695874,22.6841217705,2,193198,2512752,36.13,172.71,0.05,9.33,2.55,8.31,7.40
114.0239456869,22.6841943039,3,193198,2512752,29.60,166.96,0.08,8.28,2.77,5.94,4.80
114.0238927763,22.6841720802,4,193198,2512752,26.54,168.30,0.07,8.52,3.42,4.71,4.52
114.0238659420,22.6841672724,5,193198,2512752,27.70,177.48,0.09,8.50,6.25,4.72,3.75
114.0239205942,22.6843135093,1,193198,2512757,39.61,190.70,0.07,9.46,1.39,12.39,10.15
114.0239072693,22.6842956989,2,193198,2512757,34.38,156.16,0.08,9.50,2.37,7.44,9.58
114.0239478114,22.6842434228,3,193198,2512757,29.88,192.52,0.08,8.72,3.95,5.18,7.72
114.0238969794,22.6843170242,4,193198,2512757,26.16,220.52,0.07,9.50,5.50,6.76,4.59
114.0238257068,22.6841969880,5,193198,2512757,26.39,241.17,0.07,8.27,5.49,6.54,5.08
114.0239158384,22.6842483943,1,193198,2512762,31.87,170.20,0.07,8.10,1.30,9.52,10.53
114.0238315241,22.6842216941,2,193198,2512762,31.84,155.05,0.08,9.06,2.69,7.83,7.54
114.0238664088,22.6841932461,3,193198,2512762,32.21,173.53,0.08,7.71,3.05,5.31,5.31
114.0239954930,22.6843438818,4,193198,2512762,39.59,238.55,0.08,8.23,4.01,5.85,5.74
114.0239851060,22.6841913526,5,193198,2512762,32.38,240.72,0.07,8.06,6.23,7.37,3.78
114.0239178719,22.6836084597,1,193203,2512682,37.23,157.78,0.09,8.37,1.27,12.09,8.74
114.0239769529,22.6834707958,2,193203,2512682,44.14,217.00,0.09,9.50,2.71,6.25,6.06
114.0239668835,22.6836272720,3,193203,2512682,33.09,178.72,0.06,8.34,3.13,5.13,5.56
114.0239500872,22.6835624745,4,193203,2512682,41.73,199.81,0.10,7.46,5.22,5.07,4.15
114.0240133639,22.6835006797,5,193203,2512682,27.90,180.42,0.08,8.59,5.12,6.15,3.60
114.0239284322,22.6835706746,1,193203,2512687,40.31,194.31,0.08,9.50,1.66,15.59,10.23
114.0238763082,22.6835392513,2,193203,2512687,30.76,193.09,0.09,7.71,2.79,10.30,8.72
114.0239250152,22.6835821128,3,193203,2512687,36.12,161.16,0.08,8.17,3.63,6.78,6.91
114.0239494614,22.6836182416,4,193203,2512687,32.27,242.59,0.07,8.24,4.84,4.74,5.18
114.0239268448,22.6836309919,5,193203,2512687,28.81,181.92,0.08,7.63,6.58,7.30,4.36
114.0239936438,22.6836659866,1,193203,2512692,40.33,151.42,0.07,8.17,1.37,9.25,9.07
114.0238807009,22.6836754943,2,193203,2512692,33.26,205.83,0.07,9.50,1.83,8.05,8.53
114.0240080108,22.6836353435,3,193203,2512692,41.07,171.98,0.10,8.15,2.80,4.88,7.49
114.0240353059,22.6836864642,4,193203,2512692,40.38,198.49,0.08,8.20,3.39,5.08,4.32
114.0240312552,22.6836001439,5,193203,2512692,33.56,183.39,0.10,7.93,5.94,5.04,3.72
114.0238869019,22.6837568731,1,193203,2512697,37.33,198.88,0.09,8.70,1.63,11.18,9.88
114.0239127181,22.6836608262,2,193203,2512697,36.36,196.06,0.06,8.37,1.68,10.10,8.00
114.0239988653,22.6836143527,3,193203,2512697,38.38,220.47,0.06,8.83,3.93,5.76,7.51
114.0240253726,22.6835965961,4,193203,2512697,36.79,164.65,0.07,8.66,3.22,6.13,4.80
114.0239472790,22.6835818033,5,193203,2512697,29.64,169.71,0.08,9.50,5.09,3.56,4.02
114.0239405504,22.6836498814,1,193203,2512702,41.54,168.92,0.06,9.50,1.13,8.56,9.86
114.0239909544,22.6836916622,2,193203,2512702,35.34,175.05,0.06,9.50,1.95,7.02,9.09
114.0240553215,22.6837047735,3,193203,2512702,37.06,245.56,0.06,9.50,3.78,4.54,6.71
114.0240017885,22.6836315679,4,193203,2512702,28.00,204.35,0.07,9.43,5.17,5.29,4.74
114.0238756288,22.6837620452,5,193203,2512702,40.88,176.52,0.09,8.14,6.66,5.26,3.36
114.0239309253,22.6838015355,1,193203,2512707,32.31,165.30,0.08,8.79,1.33,9.88,7.70
114.0238942490,22.6836920051,2,193203,2512707,31.12,180.72,0.08,8.02,2.21,4.98,9.71
114.0239297723,22.6836770837,3,193203,2512707,28.36,168.48,0.07,8.20,3.83,4.92,5.47
114.0240377485,22.6838030069,4,193203,2512707,31.34,176.68,0.09,8.37,3.46,6.24,6.02
114.0240684352,22.6837284070,5,193203,2512707,26.05,187.39,0.08,9.29,4.51,5.99,3.25
114.0240174317,22.6837333096,1,193203,2512712,31.79,155.73,0.05,6.38,1.14,21.59,9.19
114.0239940851,22.6838900050,2,193203,2512712,40.19,180.39,0.07,9.43,2.41,2.19,7.22
114.0240398580,22.6838742897,3,193203,2512712,28.68,203.49,0.08,8.54,3.11,4.94,5.32
114.0239529292,22.6838324600,4,193203,2512712,35.55,185.84,0.05,9.08,4.28,5.04,3.77
114.0240374310,22.6839089988,5,193203,2512712,41.19,184.65,0.09,7.63,4.51,4.23,4.56
114.0240096590,22.6838950030,1,193203,2512717,34.72,180.30,0.06,8.08,1.29,15.42,9.73
114.0240088614,22.6837784657,2,193203,2512717,39.95,208.61,0.07,9.50,2.14,1.91,7.41
114.0240663036,22.6837703305,3,193203,2512717,42.88,142.81,0.06,9.27,3.36,4.79,6.80
114.0239169237,22.6839534463,4,193203,2512717,37.71,172.72,0.09,9.50,3.93,3.99,5.60
114.0239583650,22.6839307351,5,193203,2512717,33.84,169.62,0.07,8.66,4.98,4.56,4.93
114.0238678009,22.6838227037,1,193203,2512722,34.25,185.33,0.07,9.00,1.36,15.36,8.47
114.0239404354,22.6838153796,2,193203,2512722,32.99,190.93,0.07,9.22,2.47,3.29,8.94
114.0238905716,22.6839563886,3,193203,2512722,28.75,169.04,0.08,7.87,3.51,4.53,7.43
114.0238769226,22.6838373557,4,193203,2512722,32.76,188.40,0.08,8.93,3.56,5.19,4.64
114.0239463462,22.6838959338,5,193203,2512722,34.82,229.68,0.09,7.79,4.56,4.28,3.60
114.0240212176,22.6839397329,1,193203,2512727,43.37,161.36,0.07,8.40,1.68,18.57,8.64
114.0240345518,22.6839462183,2,193203,2512727,38.32,207.45,0.07,8.60,2.33,2.08,7.17
114.0239868978,22.6840261711,3,193203,2512727,41.74,212.83,0.07,9.11,3.36,3.90,5.79
114.0240608869,22.6839402011,4,193203,2512727,29.31,213.43,0.10,9.50,4.14,4.77,5.17
114.0240091635,22.6840367343,5,193203,2512727,24.36,177.16,0.07,8.68,4.48,5.25,4.07
114.0239958275,22.6840864046,1,193203,2512732,39.59,163.47,0.07,8.38,1.28,19.52,12.00
114.0239992417,22.6839782349,2,193203,2512732,41.25,177.15,0.06,8.11,2.38,2.46,8.93
114.0238948756,22.6840287901,3,193203,2512732,39.38,217.47,0.07,9.30,3.22,3.97,5.54
114.0239248383,22.6840454581,4,193203,2512732,32.26,220.69,0.06,7.26,4.09,6.54,4.72
114.0239780643,22.6839422584,5,193203,2512732,31.10,214.44,0.06,8.40,4.82,4.92,4.42
114.0240599964,22.6840023774,1,193203,2512737,35.42,172.72,0.07,9.33,1.39,17.50,8.32
114.0240471291,22.6840807724,2,193203,2512737,40.57,184.00,0.06,9.27,2.63,2.67,7.54
114.0239003170,22.6840763784,3,193203,2512737,42.19,205.39,0.08,9.22,3.70,7.23,5.61
114.0239816291,22.6839908499,4,193203,2512737,27.71,175.63,0.07,8.40,3.57,3.57,4.09
114.0239879536,22.6840722247,5,193203,2512737,32.10,214.69,0.06,7.57,4.67,4.38,3.98
114.0238774888,22.6840859820,1,193203,2512742,39.80,223.59,0.06,8.62,1.30,16.53,8.64
114.0239075425,22.6841354851,2,193203,2512742,31.05,189.88,0.07,6.98,2.44,3.33,6.97
114.0240447528,22.6841076942,3,193203,2512742,38.33,179.60,0.09,9.50,2.30,4.40,5.00
114.0239719009,22.6840415198,4,193203,2512742,33.67,201.19,0.08,7.25,5.21,5.43,4.14
114.0239023559,22.6840877329,5,193203,2512742,39.07,240.15,0.10,9.50,4.65,5.24,3.96
114.0240175915,22.6842030515,1,193203,2512747,47.70,138.67,0.07,8.99,1.41,15.57,10.16
114.0240508253,22.6841794395,2,193203,2512747,29.82,141.84,0.07,8.94,2.75,3.03,7.48
114.0239778675,22.6840755904,3,193203,2512747,31.31,159.32,0.09,7.72,3.00,5.04,5.90
114.0239911596,22.6841537312,4,193203,2512747,29.83,219.73,0.07,7.15,3.78,4.60,5.18
114.0239231452,22.6840473624,5,193203,2512747,30.16,215.01,0.10,8.02,6.31,3.53,3.78
114.0239400952,22.6842346656,1,193203,2512752,34.67,180.89,0.08,9.33,1.58,18.41,8.80
114.0239365228,22.6842650617,2,193203,2512752,38.79,251.25,0.07,9.50,3.02,2.23,8.67
114.0239228349,22.6842248280,3,193203,2512752,29.05,183.76,0.06,7.49,2.91,4.80,8.29
114.0240288464,22.6841140339,4,193203,2512752,33.76,161.58,0.08,9.13,4.34,4.17,5.19
114.0239718296,22.6841332992,5,193203,2512752,31.56,186.45,0.08,9.36,5.02,4.49,3.43
114.0238809273,22.6842441792,1,193203,2512757,36.33,185.22,0.09,9.18,1.21,15.48,11.19
114.0239338170,22.6841835426,2,193203,2512757,38.20,176.17,0.08,9.50,2.49,1.95,6.29
114.0238877795,22.6842668706,3,193203,2512757,36.08,176.72,0.07,7.18,3.26,3.18,6.58
114.0240292769,22.6842920187,4,193203,2512757,33.05,193.68,0.07,7.53,4.14,4.67,4.74
114.0239623540,22.6841265148,5,193203,2512757,28.01,176.09,0.08,9.50,3.73,3.65,3.88
114.0239543607,22.6843204228,1,193203,2512762,44.65,212.84,0.08,9.50,1.23,21.41,8.18
114.0239392970,22.6842658168,2,193203,2512762,34.12,200.35,0.08,7.87,1.81,2.29,8.42
114.0238957690,22.6843551257,3,193203,2512762,36.57,212.67,0.09,8.64,2.74,4.43,6.66
114.0238725122,22.6842392704,4,193203,2512762,31.28,204.86,0.10,9.38,4.68,3.50,5.30
114.0240560579,22.6842301976,5,193203,2512762,26.78,205.02,0.08,9.05,5.95,5.85,3.69
114.0239896966,22.6842835500,1,193203,2512767,46.13,188.00,0.08,9.50,1.14,13.29,8.38
114.0240325054,22.6843078630,2,193203,2512767,36.45,196.74,0.06,8.83,2.21,1.69,6.16
114.0239012650,22.6842478718,3,193203,2512767,32.43,188.38,0.08,6.93,2.57,3.62,6.78
114.0239547245,22.6842526315,4,193203,2512767,29.27,246.07,0.05,7.78,4.06,5.87,6.01
114.0238667997,22.6843249445,5,193203,2512767,34.50,210.24,0.07,6.52,5.77,3.66,4.37
114.0240681169,22.6835769226,1,193208,2512682,36.12,167.04,0.07,9.50,1.46,15.38,6.23
114.0240443752,22.6836034968,2,193208,2512682,34.17,182.68,0.07,9.50,2.64,5.75,9.73
114.0240423267,22.6834905364,3,193208,2512682,31.26,160.98,0.06,7.98,3.11,3.62,5.20
114.0239434672,22.6835397474,4,193208,2512682,32.36,190.63,0.06,8.51,4.61,5.15,5.38
114.0240449024,22.6836100780,5,193208,2512682,40.07,146.34,0.10,7.76,5.40,4.88,3.40
114.0239691264,22.6836501410,1,193208,2512687,48.30,193.00,0.08,9.32,1.27,11.58,10.13
114.0239500058,22.6835851092,2,193208,2512687,38.70,187.83,0.07,9.39,2.64,7.38,7.03
114.0240811136,22.6836052784,3,193208,2512687,37.00,243.93,0.07,9.50,3.66,4.53,7.02
114.0240535443,22.6835404075,4,193208,2512687,27.57,149.19,0.09,8.55,3.45,5.03,4.69
114.0240799868,22.6835861745,5,193208,2512687,43.12,166.25,0.07,8.72,5.57,7.14,3.26
114.0240932506,22.6836666449,1,193208,2512692,38.67,180.08,0.07,8.94,1.41,16.37,9.15
114.0240323660,22.6836741998,2,193208,2512692,34.36,207.10,0.08,7.74,1.78,5.91,7.92
114.0240093263,22.6835476044,3,193208,2512692,43.21,170.97,0.10,7.94,2.57,4.91,7.85
114.0240645720,22.6836542828,4,193208,2512692,33.36,185.07,0.07,8.31,5.58,5.21,5.96
114.0239794521,22.6835415102,5,193208,2512692,31.67,254.90,0.09,9.13,4.90,6.00,4.28
114.0239527614,22.6837792591,1,193208,2512697,36.40,175.14,0.06,8.06,1.20,14.40,7.74
114.0239393056,22.6836367944,2,193208,2512697,35.52,168.81,0.07,9.45,2.18,8.76,6.77
114.0241072152,22.6836948770,3,193208,2512697,38.05,176.52,0.07,9.50,3.59,4.26,5.16
114.0241126143,22.6837551183,4,193208,2512697,26.32,187.51,0.07,7.96,4.25,7.70,6.23
114.0241135202,22.6836716653,5,193208,2512697,30.39,230.51,0.07,8.23,5.61,3.82,4.69
114.0240556767,22.6836709890,1,193208,2512702,36.35,198.97,0.06,7.96,1.17,8.18,8.29
114.0240550337,22.6837892179,2,193208,2512702,35.96,218.35,0.07,8.09,2.18,5.22,7.38
114.0240569156,22.6838069885,3,193208,2512702,35.22,192.22,0.08,7.73,3.43,4.81,6.31
114.0240440135,22.6836562021,4,193208,2512702,36.55,174.60,0.07,8.66,3.19,4.83,5.06
114.0239287468,22.6837214614,5,193208,2512702,26.97,218.39,0.09,9.50,5.87,6.12,4.40
114.0241025171,22.6837261637,1,193208,2512707,45.86,172.88,0.09,9.50,1.42,15.99,10.79
114.0239980592,22.6838073781,2,193208,2512707,27.75,211.98,0.06,9.50,1.85,6.30,7.39
114.0240355174,22.6837351976,3,193208,2512707,28.92,239.76,0.10,8.26,2.93,5.31,5.41
114.0240190698,22.6837122168,4,193208,2512707,38.24,165.54,0.08,7.65,4.82,5.49,5.57
114.0239650291,22.6836900843,5,193208,2512707,40.53,181.91,0.08,8.39,5.59,5.07,3.82
114.0240794711,22.6837505391,1,193208,2512712,37.13,141.95,0.06,8.87,1.36,26.31,6.62
114.0240307651,22.6838287846,2,193208,2512712,29.81,215.59,0.08,8.82,2.51,2.69,7.81
114.0239852687,22.6837874101,3,193208,2512712,31.73,180.60,0.05,8.35,2.69,4.11,5.75
114.0239581291,22.6838303966,4,193208,2512712,28.93,247.84,0.07,7.50,4.55,4.54,5.10
114.0240962639,22.6837914319,5,193208,2512712,36.73,192.71,0.09,8.75,4.48,3.65,3.88
114.0240316866,22.6839301052,1,193208,2512717,34.12,186.90,0.05,7.45,1.50,18.72,9.34
114.0239716087,22.6838493047,2,193208,2512717,34.80,148.45,0.06,8.36,1.77,2.58,7.43
114.0240629136,22.6838927295,3,193208,2512717,37.64,166.62,0.07,9.11,2.59,4.16,5.58
114.0240270458,22.6837655980,4,193208,2512717,37.12,184.70,0.08,7.86,3.44,4.21,4.57
114.0239792332,22.6838098043,5,193208,2512717,32.55,197.97,0.09,8.10,3.97,3.29,4.69
114.0239814210,22.6839006633,1,193208,2512722,36.05,171.48,0.06,9.50,1.33,17.05,9.47
114.0240358976,22.6839316419,2,193208,2512722,46.86,192.84,0.07,8.94,2.27,3.21,5.89
114.0240773223,22.6838938044,3,193208,2512722,36.96,218.28,0.07,9.50,2.77,4.08,6.48
114.0240102203,22.6838070958,4,193208,2512722,33.18,158.12,0.08,7.66,3.95,5.10,4.90
114.0239178243,22.6838801612,5,193208,2512722,34.81,244.42,0.09,7.09,6.24,4.40,3.49
114.0239679984,22.6839349876,1,193208,2512727,37.14,159.73,0.07,7.84,1.30,16.83,9.19
114.0240771641,22.6839331205,2,193208,2512727,29.16,211.18,0.08,8.81,2.63,2.22,7.02
114.0239529603,22.6838544188,3,193208,2512727,38.10,204.30,0.07,9.39,2.86,4.00,5.55
114.0239619645,22.6838806765,4,193208,2512727,32.91,213.31,0.06,7.25,3.58,4.75,4.97
114.0239814521,22.6840192490,5,193208,2512727,35.44,215.32,0.08,9.12,7.26,4.98,4.57
114.0240778742,22.6840612975,1,193208,2512732,40.34,173.75,0.06,7.36,1.08,21.09,11.32
114.0240065910,22.6840498463,2,193208,2512732,33.58,243.05,0.07,9.43,2.31,2.39,6.71
114.0239228612,22.6840831313,3,193208,2512732,31.82,185.19,0.06,9.50,2.64,4.35,7.73
114.0239370097,22.6840222289,4,193208,2512732,38.64,180.89,0.07,8.01,4.20,4.89,4.32
114.0240711191,22.6839907012,5,193208,2512732,33.61,171.95,0.07,6.67,6.41,4.12,2.94
114.0241128403,22.6840657809,1,193208,2512737,34.14,207.37,0.05,8.36,1.09,16.70,8.67
114.0240711580,22.6840920939,2,193208,2512737,25.94,198.20,0.06,9.50,2.03,1.75,7.85
114.0240105061,22.6840282544,3,193208,2512737,37.04,191.22,0.05,9.50,3.46,3.22,7.19
114.0240797156,22.6841236492,4,193208,2512737,35.35,188.23,0.08,7.05,4.87,4.09,3.91
114.0240410509,22.6840165631,5,193208,2512737,36.96,183.53,0.06,8.12,4.69,4.62,3.07
114.0240202586,22.6840633599,1,193208,2512742,39.26,154.88,0.09,9.50,1.47,21.06,7.51
114.0240171074,22.6839991977,2,193208,2512742,31.04,183.08,0.07,9.40,2.35,2.61,5.57
114.0240797272,22.6841174460,3,193208,2512742,38.12,202.79,0.07,7.68,3.84,3.71,6.05
114.0239542149,22.6840841429,4,193208,2512742,29.09,210.27,0.06,8.51,3.59,4.57,5.18
114.0239862810,22.6841275485,5,193208,2512742,40.41,192.88,0.11,6.91,6.43,5.83,3.52
114.0239309128,22.6841760035,1,193208,2512747,45.40,184.02,0.07,7.54,1.45,20.16,12.05
114.0239945259,22.6840520719,2,193208,2512747,41.56,145.72,0.08,8.12,2.68,2.17,9.30
114.0239918004,22.6840984717,3,193208,2512747,34.51,158.97,0.07,9.50,3.19,3.84,6.09
114.0239858329,22.6841838060,4,193208,2512747,25.52,205.58,0.08,8.89,3.49,3.88,4.34
114.0239623068,22.6842232995,5,193208,2512747,26.67,204.73,0.08,8.50,5.02,4.20,4.22
114.0239708789,22.6841361432,1,193208,2512752,42.00,199.49,0.07,9.50,1.76,18.52,8.95
114.0240217752,22.6842612609,2,193208,2512752,32.64,228.71,0.05,9.50,2.34,2.10,6.23
114.0240727254,22.6840944575,3,193208,2512752,35.57,171.30,0.08,8.02,3.73,4.60,5.13
114.0240484296,22.6841913229,4,193208,2512752,30.69,200.06,0.09,9.50,4.91,3.10,4.94
114.0240646909,22.6841456625,5,193208,2512752,35.52,181.46,0.08,9.50,5.99,3.69,3.21
114.0239118191,22.6842766675,1,193208,2512757,40.59,203.16,0.09,8.59,1.20,20.43,7.45
114.0239196362,22.6842674995,2,193208,2512757,38.16,179.56,0.06,8.32,2.16,2.85,7.92
114.0239359700,22.6841376928,3,193208,2512757,29.00,197.42,0.07,9.02,2.66,5.40,6.56
114.0239365064,22.6842330430,4,193208,2512757,39.89,149.53,0.07,7.69,3.78,4.75,3.82
114.0240648866,22.6841858661,5,193208,2512757,26.44,205.91,0.06,9.14,6.36,4.83,3.31
114.0239133952,22.6842272549,1,193208,2512762,48.56,132.36,0.08,8.92,1.52,21.73,8.71
114.0239484909,22.6842410553,2,193208,2512762,41.95,222.42,0.07,7.92,2.30,2.39,9.45
114.0240725806,22.6841690378,3,193208,2512762,36.17,189.63,0.06,7.63,3.40,4.91,5.95
114.0240132070,22.6842180227,4,193208,2512762,31.68,159.67,0.09,7.62,4.23,4.75,4.14
114.0239172503,22.6842003551,5,193208,2512762,28.27,187.25,0.06,7.99,4.83,5.43,4.28
114.0239618376,22.6843818151,1,193208,2512767,35.70,235.30,0.08,7.23,1.60,18.13,9.20
114.0241028979,22.6842313192,2,193208,2512767,41.23,177.92,0.06,9.50,2.56,1.95,8.63
114.0239118732,22.6842608769,3,193208,2512767,32.94,238.73,0.09,7.40,2.94,3.19,5.92
114.0239548164,22.6844070473,4,193208,2512767,39.88,155.41,0.09,7.69,4.81,3.58,5.65
114.0240185634,22.6842674373,5,193208,2512767,37.43,223.98,0.09,9.50,6.59,5.24,3.78
114.0240317020,22.6843019914,1,193208,2512772,30.54,202.66,0.06,7.68,1.08,20.34,10.27
114.0239343124,22.6843647766,2,193208,2512772,28.04,156.47,0.10,9.50,2.21,2.62,6.00
114.0241017525,22.6842855363,3,193208,2512772,45.01,182.88,0.08,9.50,3.70,3.82,7.60
114.0240825247,22.6844019217,4,193208,2512772,37.13,214.39,0.08,8.10,5.65,4.60,4.96
